PSO parameters;0.5;1000;0.0;0.0;0.0;with duplicates;2.249785204099119;2.2695571633306595;2.2716846964536446;2.272112593093559;2.272119255017466;0.15424633599306067;0.14128784763883792;0.1400802233548702;0.1401374977577273;0.14014130744543965;1.7301213481488216;1.6920833839203961;1.6849907013438594;1.6842916687608676;1.6840937198509944;0.13288397534602372;0.1350843925570341;0.1353379601765987;0.13559756798288966;0.13556186928884012;0.0;0.0;0.0;0.0;0.0
PSO parameters;0.5;1000;0.0;0.0;0.2;with duplicates;2.248732806199503;2.2676493829933233;2.2704435802030014;2.272138314676663;2.2726272905797744;0.1560130625315263;0.14061098379528955;0.13890240139042517;0.13722255853510024;0.1370868241470554;1.7316057292135627;1.7011114171604231;1.7001058892519059;1.70351039874563;1.705271434272452;0.12979128366799736;0.13008744874466677;0.13267557303662625;0.1328714713858362;0.13305057138559082;0.0;0.0;0.0;0.0;0.0
PSO parameters;0.5;1000;0.0;0.0;0.4;with duplicates;2.254894692666107;2.2774692860848056;2.284236947814249;2.2881077892285018;2.2903668580706973;0.1548084932875869;0.1428316992491966;0.13559374407582694;0.13300568488561354;0.13201256519908122;1.7282987494148927;1.7186628604379544;1.7283907232488953;1.7351415595154638;1.7395366083638488;0.1323839817272271;0.13590839190116846;0.1392351818840448;0.14224950226478558;0.14368116063169953;0.0;0.0;0.0;0.0;0.0
PSO parameters;0.5;1000;0.0;0.0;0.6;with duplicates;2.249979124610535;2.2960805917525047;2.317427198123301;2.330989498176595;2.3376684125643594;0.15498754918914479;0.13912840061423662;0.13039338905587589;0.12213615445601661;0.11960667334451117;1.7225189832075785;1.8034550900494544;1.8738045211357128;1.9323272457104426;1.9855789532622472;0.13184748057912088;0.1522621153830722;0.15874696836908864;0.1628883408378319;0.16450814126484606;0.0;0.0;0.0;0.0;0.0
PSO parameters;0.5;1000;0.0;0.0;0.8;with duplicates;2.2521247314163135;2.312917516315107;2.33379179108126;2.344170969473129;2.353726098103318;0.15104799687892917;0.12848381488630606;0.1177008754035741;0.11234685333295442;0.10254484085887096;1.7253365886092014;1.9164951119949205;2.03431797057776;2.122253372536065;2.176573441762837;0.12993680591312867;0.16142742225347873;0.16309289827009713;0.15633505116814503;0.145845275713637;0.0;0.0;0.0;0.0;0.0
PSO parameters;0.5;1000;0.0;0.0;1.0;with duplicates;2.2445007998722177;2.299049646564406;2.320471538197623;2.3338275359630125;2.3435242060653607;0.1616886074475348;0.14308225962831397;0.13167949168057166;0.12432613359761399;0.11585479504934118;1.7215812276495832;1.9649311988530058;2.0994527524307203;2.1765130378375854;2.217847094005504;0.12709015333590315;0.16816588144969788;0.1666135268847096;0.14962739033541714;0.1383366628118522;0.0;0.0;0.0;0.0;0.0
PSO parameters;0.5;1000;0.0;0.0;1.2;with duplicates;2.265112027587966;2.3133870918887474;2.3305659701045234;2.340950815387581;2.3514696060534397;0.14338481022681202;0.12642645241028908;0.11747656578784973;0.10873489218606243;0.09763420551574382;1.7375243381147583;2.0256885301953216;2.159658333728259;2.2204354859503153;2.2498365241565463;0.1292941344729766;0.15977893112774302;0.1489454505048997;0.13144913643201167;0.12054176555501082;0.0;0.0;0.0;0.0;0.0
PSO parameters;0.5;1000;0.0;0.0;1.4;with duplicates;2.2521534641418115;2.299840692124163;2.3230848151175896;2.3354270722716945;2.3455120411152586;0.15744440816987743;0.13836491521339228;0.12280427510247412;0.116065560421187;0.10693395823449565;1.7306923730630686;2.045194866981887;2.17493197087391;2.225285167236595;2.254855018538745;0.133441316368791;0.1675861855342418;0.1493650803227216;0.13564567535118607;0.1260554119824093;0.0;0.0;0.0;0.0;0.0
PSO parameters;0.5;1000;0.0;0.0;1.6;with duplicates;2.253265907373169;2.2994508374810674;2.32429809970605;2.337754313794753;2.349281775493526;0.15336557578996546;0.13632310790998942;0.11879295253367896;0.11048900227834926;0.1018487146842395;1.726980290278537;2.0549840921930573;2.185713401959555;2.24040075738694;2.264469329905506;0.13122051229077217;0.16550750971712855;0.1443236844721586;0.12769641760403472;0.11781678051042527;0.0;0.0;0.0;0.0;0.0
PSO parameters;0.5;1000;0.0;0.0;1.8;with duplicates;2.2511555782263493;2.2954358997354136;2.3210865076712053;2.3377626187641116;2.351170207570893;0.16014469352208424;0.1432853904867341;0.1251777695024418;0.1134398460086746;0.10192845111066931;1.7287546655547237;2.072417845867375;2.1870028351729744;2.235206059273677;2.2628196782262058;0.1368911252943204;0.1639895522561004;0.14849094940279636;0.13213324474105667;0.11990032213183809;0.0;0.0;0.0;0.0;0.0
PSO parameters;0.5;1000;0.0;0.0;2.0;with duplicates;2.249375600515797;2.2911989522599496;2.315609606840696;2.334050890831912;2.347092285889729;0.15803080161198307;0.14233425111071493;0.13274530304558405;0.12109732299383218;0.10925001528301036;1.723071455614258;2.0697606147958716;2.1887988788829635;2.2356137585658047;2.2618624285332434;0.12854617985261474;0.16511420653132955;0.14904961705130984;0.13457395880404113;0.12524220669659222;0.0;0.0;0.0;0.0;0.0
PSO parameters;0.5;1000;0.0;0.0;2.2;with duplicates;2.2442259227927623;2.2864775295040953;2.312163721434707;2.3302078882422523;2.342920640240172;0.16499694961808303;0.15103630859365447;0.13868285357744461;0.12766889485009808;0.11816438178362676;1.7217959964756357;2.0746442575323787;2.1926225480723947;2.235765394926624;2.258052241044473;0.13124440768252707;0.16394366802126145;0.1538936200333473;0.1379826087203208;0.13069922659509123;0.0;0.0;0.0;0.0;0.0
