genetic algorithm;0.1;1000;True;roulette;0.0;0.0;1.503629848002594;1.658168650980108;1.800217421664767;1.9080054575806857;1.982598892379022;0.3723665370514515;0.3937635290182514;0.38055966223060883;0.3631962338148798;0.34378076270207597;0.7269935613920853;0.9767123295453398;1.2841638322701905;1.506113941621705;1.6269780546170451;0.172178999617398;0.2549193475330883;0.2969297435104805;0.323431182298568;0.32271608409600944
genetic algorithm;0.1;1000;True;roulette;0.0;0.1;1.5014253644690205;1.6581521794141083;1.806149079607008;1.9261147218584092;2.002757926179694;0.3674933662112564;0.3934531196558462;0.3762161557084914;0.3622496848488783;0.33498902933709135;0.7237140055169801;0.9785125602671627;1.2835591901655765;1.5028344091609684;1.6391408705584676;0.16822318353032797;0.2571718906573585;0.29835333168571554;0.31781560016349153;0.3193381322192771
genetic algorithm;0.1;1000;True;roulette;0.0;0.2;1.5284306954743287;1.6806900172411525;1.8426922501078324;1.945073282317113;2.026632950692414;0.3673690544433257;0.3784119568252531;0.3720826232434608;0.3478905242092025;0.327061576345915;0.7404463455497845;0.9867067787706062;1.2903259489668804;1.5229652384009422;1.6574644820407254;0.17184285404450092;0.2505534546319495;0.28580177213789865;0.3071706180469884;0.3118130665540454
genetic algorithm;0.1;1000;True;roulette;0.0;0.3;1.50150371494846;1.640943043836421;1.8097920480842498;1.9225075159178808;1.9975972694738695;0.37314532018741675;0.4007280476126814;0.37682202405280235;0.36252357853189526;0.33462389706339724;0.7246789694467856;0.9632170166771131;1.2609457100509496;1.4922064183315276;1.62464961064778;0.17158497569014167;0.2576358129157678;0.2961848664721582;0.32010842103160386;0.3161228992663314
genetic algorithm;0.1;1000;True;roulette;0.0;0.4;1.4905903215878793;1.6430324522868551;1.8121574020705455;1.9271542768896233;2.0102731305116284;0.3671102119401256;0.39555750193806305;0.37633786551278325;0.3517857952804473;0.32512519518622757;0.7225756887430206;0.9518810460548226;1.2594232082935883;1.4825048689463518;1.6208998998834208;0.17873698840011734;0.2635049983707798;0.3000543879663079;0.31493313497614717;0.31374530093002273
genetic algorithm;0.1;1000;True;roulette;0.0;0.5;1.50744263509828;1.6707944894792701;1.8188815523473878;1.931782298217575;2.015435942623805;0.36431936175539326;0.38998768075109747;0.36711710010762616;0.3422822042322117;0.3253329498199275;0.7310127957480874;0.9646894302041011;1.256718618190624;1.4836185390650796;1.6259079937249523;0.17559477822877792;0.24728488997125328;0.28430979492705627;0.30227271327071464;0.3106739438014876
genetic algorithm;0.1;1000;True;roulette;0.0;0.6;1.5063224036986798;1.648892298634436;1.8275079377187937;1.9479418171443155;2.0290775460187156;0.3695070186884363;0.3898743650069504;0.3709407682450763;0.3476243027577152;0.31872958340719;0.7328421435604163;0.9591381451731864;1.2497748699650764;1.4754406347338043;1.6261223278932397;0.179431642620517;0.2582732643822449;0.2877972585718618;0.30582958079765293;0.31133030809308243
genetic algorithm;0.1;1000;True;roulette;0.0;0.7;1.5120871153749602;1.6602229200705332;1.832702650246389;1.9438273283318075;2.031372202249897;0.3828156455576948;0.4031879025526035;0.37832490359614646;0.3442505712166396;0.3259561415559836;0.7281844514410776;0.9601235375370797;1.252897968468808;1.4684660359366724;1.6112985564296323;0.17406704502123801;0.26165755856046086;0.2981582202336835;0.30838608479437823;0.3120176334711419
genetic algorithm;0.1;1000;True;roulette;0.0;0.8;1.4962348156760163;1.6541633600990937;1.8161688040414814;1.9369940779360426;2.025070140800235;0.37156021732408595;0.39800753720864246;0.3746272107156921;0.3406297332320246;0.31272775008173825;0.7165507683305856;0.9492209996497153;1.2318431232047744;1.4467754916743545;1.5967862421855605;0.16930537719349045;0.2585392364112839;0.2911893568205791;0.304678047107544;0.30521498765856764
genetic algorithm;0.1;1000;True;roulette;0.0;0.9;1.5214375238254654;1.6843965782287955;1.8429685564061438;1.9612064118200905;2.043348756610112;0.3609440763213226;0.3838110303063392;0.35736862067867353;0.3313134995039324;0.3030569834965875;0.7359548239091407;0.9586583132343707;1.249064207094279;1.4612914583593777;1.6099002231897297;0.16977703073525524;0.24498271224257967;0.2771155333045964;0.2929699584462205;0.2927976558590353
genetic algorithm;0.1;1000;True;roulette;0.0;1.0;1.5171099732651316;1.6522397928992518;1.83480015271695;1.9592911862572313;2.045310983015088;0.3599098230394446;0.384208562219919;0.3493666502404545;0.3201865623225203;0.2951283452527565;0.72688118160428;0.9467618240391824;1.23406666876245;1.440601941800746;1.5965843339496684;0.16659268623204954;0.24372800851815815;0.2705835624777174;0.2825590798414043;0.2866051622339248
genetic algorithm;0.1;1000;True;roulette;0.0;1.1;1.4969506220859565;1.6384342205006792;1.8159515912864101;1.9470389613987247;2.0449141017426635;0.36939658710062;0.37546644069225055;0.3656839595068023;0.3271895967814065;0.297542563161125;0.72831423748232;0.9386381864687541;1.209196425501923;1.4233379695734045;1.5729920196891043;0.17928639592421888;0.24026746219782316;0.26497795435799926;0.28250082916304653;0.28523572469497316
genetic algorithm;0.1;1000;True;roulette;0.0;1.2;1.5028821356797226;1.657966549872246;1.834245042618418;1.9548598796881138;2.0583441611479802;0.3598485574223602;0.3801533054875726;0.35358903640109396;0.32837088514938556;0.29369845654355187;0.7358787284540912;0.9403118220061317;1.219012462294238;1.4252581370096693;1.5821984935730424;0.16695830256387195;0.23199461994461243;0.25629858334696054;0.2786470272102465;0.27914325942615054
