230509_1100mHz_18mm_1%0_90um_1mm_4000mW_1_037deg5_L3 a (speed [cm/min]) -1.36 b 2.0400720464024147 chi2, rank, singular values, rcond (array([0.07956415]), 2, array([1.3847166 , 0.28733247]), 1.1524114995609125e-13)
230509_1100mHz_18mm_1%0_90um_1mm_4000mW_1_037deg5_L4 a (speed [cm/min]) -0.74 b 1.5581141243028556 chi2, rank, singular values, rcond (array([0.04560228]), 2, array([1.38480292, 0.28691614]), 1.1479706074624119e-13)
230509_1100mHz_18mm_1%0_90um_1mm_4000mW_1_037deg5_L5 a (speed [cm/min]) -1.07 b 1.666785178190085 chi2, rank, singular values, rcond (array([0.12153031]), 2, array([1.38478209, 0.28701668]), 1.1479706074624119e-13)
230509_1100mHz_18mm_1%0_90um_1mm_4000mW_1_037deg5_R1 a (speed [cm/min]) 0.35 b 1.8828980264692 chi2, rank, singular values, rcond (array([0.10033064]), 2, array([1.38365879, 0.29238394]), 1.1879386363489175e-13)
230509_1100mHz_18mm_1%0_90um_1mm_4000mW_1_037deg5_R2 a (speed [cm/min]) 0.3 b 2.5737261698254903 chi2, rank, singular values, rcond (array([0.03150374]), 2, array([1.38463905, 0.28770592]), 1.2434497875801753e-13)
230509_1100mHz_18mm_1%0_90um_1mm_4000mW_1_037deg5_R3 a (speed [cm/min]) 0.39 b 3.1459648385062517 chi2, rank, singular values, rcond (array([0.16924074]), 2, array([1.38464811, 0.2876623 ]), 1.2234657731369225e-13)
230509_1100mHz_18mm_1%0_90um_1mm_4000mW_1_037deg5_R4 a (speed [cm/min]) -0.03 b 2.083471964601513 chi2, rank, singular values, rcond (array([0.00674312]), 2, array([1.39575194, 0.22776421]), 8.903988657493755e-14)
230509_1100mHz_18mm_1%0_90um_1mm_4000mW_1_037deg5_R5 a (speed [cm/min]) -0.12 b 2.88338604543396 chi2, rank, singular values, rcond (array([0.05268582]), 2, array([1.38497927, 0.28606369]), 1.1857181902996672e-13)
230509_1500mHz_18mm_0%2_50um_1mm_3500mW_1_112deg5_L1 a (speed [cm/min]) 0.07 b 1.930338422764301 chi2, rank, singular values, rcond (array([0.00192546]), 2, array([1.38487477, 0.28656913]), 1.2367884494324244e-13)
230509_1500mHz_18mm_0%2_50um_1mm_3500mW_1_112deg5_L2 a (speed [cm/min]) 0.01 b 3.0526011260226236 chi2, rank, singular values, rcond (array([0.00134545]), 2, array([1.3872586 , 0.27479734]), 1.0591527654923993e-13)
230509_1500mHz_18mm_0%2_50um_1mm_3500mW_1_112deg5_L3 a (speed [cm/min]) 0.01 b 2.1023209638110236 chi2, rank, singular values, rcond (array([0.00058606]), 2, array([1.37219658, 0.34216449]), 1.1945999744966684e-13)
230509_1500mHz_18mm_0%2_50um_1mm_3500mW_1_112deg5_L4 a (speed [cm/min]) 0.06 b 2.062209761904877 chi2, rank, singular values, rcond (array([0.00088595]), 2, array([1.38480273, 0.28691705]), 1.2256862191861728e-13)
230509_1500mHz_18mm_0%2_50um_1mm_3500mW_1_112deg5_L5 a (speed [cm/min]) 0.03 b 2.5106594635493655 chi2, rank, singular values, rcond (array([0.00138944]), 2, array([1.38488151, 0.28653659]), 1.2101430968414206e-13)
230509_1500mHz_18mm_0%2_50um_1mm_3500mW_1_112deg5_R1 a (speed [cm/min]) -0.09 b 3.0446323935843544 chi2, rank, singular values, rcond (array([0.00186133]), 2, array([1.38447733, 0.28848316]), 1.1657341758564144e-13)
230509_1500mHz_18mm_0%2_50um_1mm_3500mW_1_112deg5_R2 a (speed [cm/min]) -0.08 b 3.7389353044751497 chi2, rank, singular values, rcond (array([0.00169081]), 2, array([1.38270356, 0.29686843]), 9.814371537686384e-14)
230509_1500mHz_18mm_0%2_50um_1mm_3500mW_1_112deg5_R3 a (speed [cm/min]) -0.11 b 3.04658302481083 chi2, rank, singular values, rcond (array([0.00083191]), 2, array([1.37949345, 0.31144474]), 8.79296635503124e-14)
230509_1500mHz_18mm_0%2_50um_1mm_3500mW_1_112deg5_R4 a (speed [cm/min]) -0.06 b 2.4739988870800125 chi2, rank, singular values, rcond (array([0.00075422]), 2, array([1.37519177, 0.3299206 ]), 4.907185768843192e-14)
230509_1500mHz_18mm_0%2_50um_1mm_3500mW_1_112deg5_R5 a (speed [cm/min]) -0.06 b 2.0180267006335875 chi2, rank, singular values, rcond (array([0.00238026]), 2, array([1.38505393, 0.28570198]), 1.2390088954816747e-13)
230509_1500mHz_18mm_1%0_50um_2mm_3500mW_1_090deg0_L1 a (speed [cm/min]) 1.09 b 0.5664910052500949 chi2, rank, singular values, rcond (array([1.02481202]), 2, array([1.38531744, 0.28442149]), 1.6231460620019789e-13)
230509_1500mHz_18mm_1%0_50um_2mm_3500mW_1_090deg0_L2 a (speed [cm/min]) 1.06 b 0.8168893874576127 chi2, rank, singular values, rcond (array([0.17350385]), 2, array([1.38436728, 0.28901078]), 1.5787371410169726e-13)
230509_1500mHz_18mm_1%0_50um_2mm_3500mW_1_090deg0_L3 a (speed [cm/min]) 1.01 b 0.749129977340795 chi2, rank, singular values, rcond (array([0.04157318]), 2, array([1.38456413, 0.28806625]), 1.6253665080512292e-13)
230509_1500mHz_18mm_1%0_50um_2mm_3500mW_1_090deg0_L4 a (speed [cm/min]) 0.64 b 0.7542253087980707 chi2, rank, singular values, rcond (array([0.12548494]), 2, array([1.38390374, 0.29122234]), 1.6497914145929826e-13)
230509_1500mHz_18mm_1%0_50um_2mm_3500mW_1_090deg0_L5 a (speed [cm/min]) 0.46 b 0.984546273834617 chi2, rank, singular values, rcond (array([0.07718235]), 2, array([1.38506342, 0.28565595]), 1.5520917884259688e-13)
230509_1500mHz_18mm_1%0_50um_2mm_3500mW_1_090deg0_R1 a (speed [cm/min]) -0.47 b 2.547701335232293 chi2, rank, singular values, rcond (array([0.0491269]), 2, array([1.38493798, 0.28626348]), 1.4566126083082054e-13)
230509_1500mHz_18mm_1%0_50um_2mm_3500mW_1_090deg0_R2 a (speed [cm/min]) -1.3 b 3.813057935077772 chi2, rank, singular values, rcond (array([0.65878028]), 2, array([1.38459953, 0.28789606]), 1.2945200467129325e-13)
230509_1500mHz_18mm_1%0_50um_2mm_3500mW_1_090deg0_R3 a (speed [cm/min]) -1.5 b 2.6748318414471965 chi2, rank, singular values, rcond (array([0.08552164]), 2, array([1.38555774, 0.28324857]), 1.4921397450962104e-13)
230509_1500mHz_18mm_1%0_50um_2mm_3500mW_1_090deg0_R4 a (speed [cm/min]) -1.12 b 2.7937477412261957 chi2, rank, singular values, rcond (array([0.36767612]), 2, array([1.38454076, 0.28817858]), 1.4721557306529576e-13)
230509_1500mHz_18mm_1%0_50um_2mm_3500mW_1_090deg0_R5 a (speed [cm/min]) -1.66 b 2.8059837188082257 chi2, rank, singular values, rcond (array([0.10767055]), 2, array([1.3854869 , 0.28359488]), 1.2811973704174306e-13)
230509_1500mHz_18mm_1%0_50um_3mm_3000mW_1_112deg5_L1 a (speed [cm/min]) -0.03 b 2.1337646859853847 chi2, rank, singular values, rcond (array([0.00192529]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_1500mHz_18mm_1%0_50um_3mm_3000mW_1_112deg5_L2 a (speed [cm/min]) -0.35 b 3.826145808178576 chi2, rank, singular values, rcond (array([0.06040236]), 2, array([1.38476032, 0.28712168]), 1.751931932858497e-13)
230509_1500mHz_18mm_1%0_50um_3mm_3000mW_1_112deg5_L3 a (speed [cm/min]) -0.61 b 2.5931909581410957 chi2, rank, singular values, rcond (array([0.41650993]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_1500mHz_18mm_1%0_50um_3mm_3000mW_1_112deg5_L4 a (speed [cm/min]) -0.13 b 3.075771130328075 chi2, rank, singular values, rcond (array([0.50906105]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_1500mHz_18mm_1%0_50um_3mm_3000mW_1_112deg5_L5 a (speed [cm/min]) 0.08 b 2.8606201220321763 chi2, rank, singular values, rcond (array([0.28258253]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_1500mHz_18mm_1%0_50um_3mm_3000mW_1_112deg5_R1 a (speed [cm/min]) -0.2 b 3.3989426592205625 chi2, rank, singular values, rcond (array([0.06847034]), 2, array([1.38445249, 0.28860235]), 1.8340884366807586e-13)
230509_1500mHz_18mm_1%0_50um_3mm_3000mW_1_112deg5_R2 a (speed [cm/min]) 0.39 b 2.6747254180904023 chi2, rank, singular values, rcond (array([1.75841897]), 2, array([1.38545636, 0.28374404]), 1.8074430840897548e-13)
230509_1500mHz_18mm_1%0_50um_3mm_3000mW_1_112deg5_R3 a (speed [cm/min]) 0.81 b 3.6463957250604646 chi2, rank, singular values, rcond (array([3.49109996]), 2, array([1.38494152, 0.28624636]), 1.8607337892717624e-13)
230509_1500mHz_18mm_1%0_50um_3mm_3000mW_1_112deg5_R4 a (speed [cm/min]) -0.08 b 4.230482490295612 chi2, rank, singular values, rcond (array([0.20767941]), 2, array([1.38411371, 0.29022273]), 1.680877659282487e-13)
230509_1500mHz_18mm_1%0_50um_3mm_3000mW_1_112deg5_R5 a (speed [cm/min]) -0.03 b 3.7216172231152007 chi2, rank, singular values, rcond (array([0.33040021]), 2, array([1.38509272, 0.28551385]), 1.5298873279334657e-13)
230509_2200mHz_18mm_0%2_90um_2mm_3500mW_0_030deg0_L1 a (speed [cm/min]) 0.22 b 1.857907267049017 chi2, rank, singular values, rcond (array([0.06154114]), 2, array([1.38556406, 0.28321763]), 1.0769163338864018e-13)
230509_2200mHz_18mm_0%2_90um_2mm_3500mW_0_030deg0_L2 a (speed [cm/min]) 0.09 b 2.1472342247755476 chi2, rank, singular values, rcond (array([0.00808619]), 2, array([1.38586818, 0.28172574]), 1.0880185641326534e-13)
230509_2200mHz_18mm_0%2_90um_2mm_3500mW_0_030deg0_L3 a (speed [cm/min]) 0.09 b 2.5038088157973264 chi2, rank, singular values, rcond (array([0.00414451]), 2, array([1.38542296, 0.28390707]), 1.0791367799356522e-13)
230509_2200mHz_18mm_0%2_90um_2mm_3500mW_0_030deg0_L4 a (speed [cm/min]) -0.02 b 2.590017787870023 chi2, rank, singular values, rcond (array([0.0045356]), 2, array([1.38583888, 0.28186983]), 1.0746958878371515e-13)
230509_2200mHz_18mm_0%2_90um_2mm_3500mW_0_030deg0_L5 a (speed [cm/min]) 0.04 b 2.2409375157373432 chi2, rank, singular values, rcond (array([0.01268557]), 2, array([1.38486481, 0.28661726]), 1.0835776720341528e-13)
230509_2200mHz_18mm_0%2_90um_2mm_3500mW_0_030deg0_R1 a (speed [cm/min]) -0.12 b 2.1215010288981295 chi2, rank, singular values, rcond (array([0.01490369]), 2, array([1.38496052, 0.28615443]), 1.0857981180834031e-13)
230509_2200mHz_18mm_0%2_90um_2mm_3500mW_0_030deg0_R2 a (speed [cm/min]) -0.05 b 3.029592663942072 chi2, rank, singular values, rcond (array([0.00586331]), 2, array([1.38629917, 0.27959725]), 1.0302869668521453e-13)
230509_2200mHz_18mm_0%2_90um_2mm_3500mW_0_030deg0_R3 a (speed [cm/min]) -0.27 b 3.2739530637558287 chi2, rank, singular values, rcond (array([0.00635577]), 2, array([1.3854045 , 0.28399714]), 1.0724754417879012e-13)
230509_2200mHz_18mm_0%2_90um_2mm_3500mW_0_030deg0_R4 a (speed [cm/min]) 0.04 b 2.3159444371874804 chi2, rank, singular values, rcond (array([0.00461157]), 2, array([1.38568296, 0.28263535]), 1.0969003483296547e-13)
230509_2200mHz_18mm_0%2_90um_2mm_3500mW_0_030deg0_R5 a (speed [cm/min]) -0.02 b 2.837636440000598 chi2, rank, singular values, rcond (array([0.0041844]), 2, array([1.38479314, 0.28696335]), 1.0813572259849025e-13)
230509_2400mHz_18mm_1%0_90um_1mm_3000mW_1_090deg0_L1 a (speed [cm/min]) 0.0 b 0.5519266145940116 chi2, rank, singular values, rcond (array([0.00851136]), 2, array([1.38435631, 0.28906335]), 9.769962616701378e-14)
230509_2400mHz_18mm_1%0_90um_1mm_3000mW_1_090deg0_L2 a (speed [cm/min]) -0.0 b 1.3776725650890034 chi2, rank, singular values, rcond (array([0.00295968]), 2, array([1.38466967, 0.2875585 ]), 1.538769112130467e-13)
230509_2400mHz_18mm_1%0_90um_1mm_3000mW_1_090deg0_L3 a (speed [cm/min]) 0.01 b 2.1409610411269364 chi2, rank, singular values, rcond (array([0.00336119]), 2, array([1.3847012 , 0.28740665]), 1.851852005074761e-13)
230509_2400mHz_18mm_1%0_90um_1mm_3000mW_1_090deg0_L4 a (speed [cm/min]) -0.0 b 1.0996262024404875 chi2, rank, singular values, rcond (array([0.00340941]), 2, array([1.38475347, 0.28715471]), 1.6364687382974807e-13)
230509_2400mHz_18mm_1%0_90um_1mm_3000mW_1_090deg0_L5 a (speed [cm/min]) -0.02 b 0.12320875355703985 chi2, rank, singular values, rcond (array([0.01258269]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_2400mHz_18mm_1%0_90um_1mm_3000mW_1_090deg0_R1 a (speed [cm/min]) -0.0 b 2.430011895064194 chi2, rank, singular values, rcond (array([0.00121232]), 2, array([1.38472125, 0.28731005]), 1.687538997430238e-13)
230509_2400mHz_18mm_1%0_90um_1mm_3000mW_1_090deg0_R2 a (speed [cm/min]) 0.0 b 2.6669402978413657 chi2, rank, singular values, rcond (array([0.00019694]), 2, array([1.3849631 , 0.28614196]), 1.5853984791647235e-13)
230509_2400mHz_18mm_1%0_90um_1mm_3000mW_1_090deg0_R3 a (speed [cm/min]) -0.03 b 3.5647014650163382 chi2, rank, singular values, rcond (array([0.00458475]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_2400mHz_18mm_1%0_90um_1mm_3000mW_1_090deg0_R4 a (speed [cm/min]) 0.0 b 2.536991150393703 chi2, rank, singular values, rcond (array([0.02729591]), 2, array([1.38456782, 0.2880485 ]), 1.8252066524837574e-13)
230509_2400mHz_18mm_1%0_90um_1mm_3000mW_1_090deg0_R5 a (speed [cm/min]) -0.0 b 2.264742260643189 chi2, rank, singular values, rcond (array([0.00050269]), 2, array([1.38476331, 0.28710726]), 1.858513343222512e-13)
230509_3100mHz_06mm_0%2_50um_3mm_2000mW_1_112deg5_L1 a (speed [cm/min]) 0.0 b 0.9861782769270903 chi2, rank, singular values, rcond (array([0.00149565]), 2, array([1.38464884, 0.28765881]), 1.6853185513809876e-13)
230509_3100mHz_06mm_0%2_50um_3mm_2000mW_1_112deg5_L2 a (speed [cm/min]) -0.02 b 3.9003655675147098 chi2, rank, singular values, rcond (array([0.00683463]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_06mm_0%2_50um_3mm_2000mW_1_112deg5_L3 a (speed [cm/min]) 0.11 b 3.5389429953085925 chi2, rank, singular values, rcond (array([0.04250342]), 2, array([1.38471331, 0.28734832]), 1.8629542353210127e-13)
230509_3100mHz_06mm_0%2_50um_3mm_2000mW_1_112deg5_L4 a (speed [cm/min]) 0.13 b 3.60049308839581 chi2, rank, singular values, rcond (array([0.01042279]), 2, array([1.38483641, 0.28675445]), 1.8629542353210127e-13)
230509_3100mHz_06mm_0%2_50um_3mm_2000mW_1_112deg5_L5 a (speed [cm/min]) 0.0 b 3.6833706527624277 chi2, rank, singular values, rcond (array([0.00156017]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_06mm_0%2_50um_3mm_2000mW_1_112deg5_R1 a (speed [cm/min]) -0.21 b 3.608510138468621 chi2, rank, singular values, rcond (array([0.00784839]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_06mm_0%2_50um_3mm_2000mW_1_112deg5_R2 a (speed [cm/min]) -0.12 b 2.7545462895529416 chi2, rank, singular values, rcond (array([0.04773936]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_06mm_0%2_50um_3mm_2000mW_1_112deg5_R3 a (speed [cm/min]) -0.3 b 2.134051234705205 chi2, rank, singular values, rcond (array([0.20415581]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_06mm_0%2_50um_3mm_2000mW_1_112deg5_R4 a (speed [cm/min]) -0.18 b 2.3543851670126856 chi2, rank, singular values, rcond (array([0.01661282]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_06mm_0%2_50um_3mm_2000mW_1_112deg5_R5 a (speed [cm/min]) -0.04 b 1.8167944493972767 chi2, rank, singular values, rcond (array([0.00457088]), 2, array([1.38478694, 0.28699324]), 1.7896795156957523e-13)
230509_3100mHz_12mm_1%0_50um_2mm_2000mW_1_060deg0_L1 a (speed [cm/min]) 0.06 b 1.8108738837851404 chi2, rank, singular values, rcond (array([0.20237837]), 2, array([1.38432547, 0.28921098]), 1.7408297026122455e-13)
230509_3100mHz_12mm_1%0_50um_2mm_2000mW_1_060deg0_L2 a (speed [cm/min]) -0.2 b 2.3522705684513574 chi2, rank, singular values, rcond (array([0.00263057]), 2, array([1.38531631, 0.28442699]), 1.6342482922482304e-13)
230509_3100mHz_12mm_1%0_50um_2mm_2000mW_1_060deg0_L3 a (speed [cm/min]) -0.1 b 1.80624800044507 chi2, rank, singular values, rcond (array([0.01961654]), 2, array([1.38492564, 0.2863232 ]), 1.8052226380405045e-13)
230509_3100mHz_12mm_1%0_50um_2mm_2000mW_1_060deg0_L4 a (speed [cm/min]) -0.24 b 2.059667320638635 chi2, rank, singular values, rcond (array([0.00884749]), 2, array([1.38489021, 0.28649451]), 1.8096635301390052e-13)
230509_3100mHz_12mm_1%0_50um_2mm_2000mW_1_060deg0_L5 a (speed [cm/min]) -0.21 b 2.0353135122339236 chi2, rank, singular values, rcond (array([0.0068915]), 2, array([1.38481231, 0.2868708 ]), 1.851852005074761e-13)
230509_3100mHz_12mm_1%0_50um_2mm_2000mW_1_060deg0_R1 a (speed [cm/min]) 0.37 b 2.9968259405800097 chi2, rank, singular values, rcond (array([0.00780465]), 2, array([1.38429503, 0.28935667]), 1.8318679906315083e-13)
230509_3100mHz_12mm_1%0_50um_2mm_2000mW_1_060deg0_R2 a (speed [cm/min]) 0.06 b 2.2465035826052695 chi2, rank, singular values, rcond (array([0.00697811]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_12mm_1%0_50um_2mm_2000mW_1_060deg0_R3 a (speed [cm/min]) 0.37 b 2.4575240764088337 chi2, rank, singular values, rcond (array([0.04035437]), 2, array([1.38445905, 0.28857086]), 1.8318679906315083e-13)
230509_3100mHz_12mm_1%0_50um_2mm_2000mW_1_060deg0_R4 a (speed [cm/min]) 0.26 b 1.8821164305105273 chi2, rank, singular values, rcond (array([0.013331]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_12mm_1%0_50um_2mm_2000mW_1_060deg0_R5 a (speed [cm/min]) 0.46 b 3.0790046396313584 chi2, rank, singular values, rcond (array([0.0197755]), 2, array([1.38474443, 0.28719832]), 1.7608137170554983e-13)
230509_3100mHz_12mm_1%0_90um_3mm_1000mW_1_060deg0_L1 a (speed [cm/min]) 0.23 b 1.698061232044622 chi2, rank, singular values, rcond (array([0.00251732]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_12mm_1%0_90um_3mm_1000mW_1_060deg0_L2 a (speed [cm/min]) 0.05 b 1.8700875236459111 chi2, rank, singular values, rcond (array([0.00349328]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_12mm_1%0_90um_3mm_1000mW_1_060deg0_L3 a (speed [cm/min]) 0.15 b 2.0146639119823306 chi2, rank, singular values, rcond (array([0.00157713]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_12mm_1%0_90um_3mm_1000mW_1_060deg0_L4 a (speed [cm/min]) 0.12 b 2.1638082682458677 chi2, rank, singular values, rcond (array([0.00823564]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_12mm_1%0_90um_3mm_1000mW_1_060deg0_L5 a (speed [cm/min]) 0.13 b 2.3471872065276616 chi2, rank, singular values, rcond (array([0.01225941]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_12mm_1%0_90um_3mm_1000mW_1_060deg0_R1 a (speed [cm/min]) 0.0 b 2.397985438829278 chi2, rank, singular values, rcond (array([0.00279986]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_12mm_1%0_90um_3mm_1000mW_1_060deg0_R2 a (speed [cm/min]) -0.03 b 2.4816674945754764 chi2, rank, singular values, rcond (array([0.00728588]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_12mm_1%0_90um_3mm_1000mW_1_060deg0_R3 a (speed [cm/min]) -0.01 b 2.530017675666959 chi2, rank, singular values, rcond (array([0.00096404]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_12mm_1%0_90um_3mm_1000mW_1_060deg0_R4 a (speed [cm/min]) -0.02 b 2.5283378654195765 chi2, rank, singular values, rcond (array([0.00125453]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_12mm_1%0_90um_3mm_1000mW_1_060deg0_R5 a (speed [cm/min]) 0.0 b 2.5163571321816427 chi2, rank, singular values, rcond (array([0.00080325]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_18mm_0%2_90um_3mm_1000mW_1_112deg5_L1 a (speed [cm/min]) 0.37 b 2.085818488663555 chi2, rank, singular values, rcond (array([0.00235245]), 2, array([1.38369036, 0.29223446]), 1.3677947663381929e-13)
230509_3100mHz_18mm_0%2_90um_3mm_1000mW_1_112deg5_L2 a (speed [cm/min]) 0.15 b 2.4030971351618 chi2, rank, singular values, rcond (array([0.00486778]), 2, array([1.38463277, 0.28773616]), 1.6964207816272392e-13)
230509_3100mHz_18mm_0%2_90um_3mm_1000mW_1_112deg5_L3 a (speed [cm/min]) -0.03 b 1.9423285747401569 chi2, rank, singular values, rcond (array([0.00249785]), 2, array([1.38446426, 0.28854587]), 1.6253665080512292e-13)
230509_3100mHz_18mm_0%2_90um_3mm_1000mW_1_112deg5_L4 a (speed [cm/min]) 0.06 b 2.2382627464097804 chi2, rank, singular values, rcond (array([0.00198227]), 2, array([1.38517214, 0.28512829]), 1.5942802633617248e-13)
230509_3100mHz_18mm_0%2_90um_3mm_1000mW_1_112deg5_L5 a (speed [cm/min]) 0.22 b 2.4660314100225107 chi2, rank, singular values, rcond (array([0.00923448]), 2, array([1.38532417, 0.28438874]), 1.694200335577989e-13)
230509_3100mHz_18mm_0%2_90um_3mm_1000mW_1_112deg5_R1 a (speed [cm/min]) 0.01 b 2.6242428255680377 chi2, rank, singular values, rcond (array([0.00101145]), 2, array([1.38046497, 0.30710985]), 7.460698725481052e-14)
230509_3100mHz_18mm_0%2_90um_3mm_1000mW_1_112deg5_R2 a (speed [cm/min]) -0.01 b 2.7144595611702873 chi2, rank, singular values, rcond (array([0.0012381]), 2, array([1.38424964, 0.28957369]), 1.3700152123874432e-13)
230509_3100mHz_18mm_0%2_90um_3mm_1000mW_1_112deg5_R3 a (speed [cm/min]) -0.02 b 2.1440994972402216 chi2, rank, singular values, rcond (array([0.00152113]), 2, array([1.38498558, 0.28603313]), 1.8407497748285095e-13)
230509_3100mHz_18mm_0%2_90um_3mm_1000mW_1_112deg5_R4 a (speed [cm/min]) -0.0 b 2.5579143951664016 chi2, rank, singular values, rcond (array([0.019104]), 2, array([1.38391805, 0.29115429]), 1.6409096303959814e-13)
230509_3100mHz_18mm_0%2_90um_3mm_1000mW_1_112deg5_R5 a (speed [cm/min]) -0.03 b 2.055604319696667 chi2, rank, singular values, rcond (array([0.00479628]), 2, array([1.38469369, 0.28744282]), 1.7275070263167436e-13)
230509_3100mHz_18mm_1%0_50um_3mm_1000mW_1_090deg0_L1 a (speed [cm/min]) -0.01 b 2.0254799234370586 chi2, rank, singular values, rcond (array([0.00092659]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_18mm_1%0_50um_3mm_1000mW_1_090deg0_L2 a (speed [cm/min]) -0.04 b 2.381173946319402 chi2, rank, singular values, rcond (array([0.00366675]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_18mm_1%0_50um_3mm_1000mW_1_090deg0_L3 a (speed [cm/min]) 0.0 b 2.403465098384438 chi2, rank, singular values, rcond (array([0.00016652]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_18mm_1%0_50um_3mm_1000mW_1_090deg0_L4 a (speed [cm/min]) -0.03 b 3.061955042895182 chi2, rank, singular values, rcond (array([0.00247486]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_18mm_1%0_50um_3mm_1000mW_1_090deg0_L5 a (speed [cm/min]) 0.02 b 2.6907381234743686 chi2, rank, singular values, rcond (array([0.0014739]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_18mm_1%0_50um_3mm_1000mW_1_090deg0_R1 a (speed [cm/min]) -0.0 b 2.0744661215934754 chi2, rank, singular values, rcond (array([3.98667056e-05]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_18mm_1%0_50um_3mm_1000mW_1_090deg0_R2 a (speed [cm/min]) -0.01 b 2.078761983323522 chi2, rank, singular values, rcond (array([0.00143449]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_18mm_1%0_50um_3mm_1000mW_1_090deg0_R3 a (speed [cm/min]) -0.0 b 2.7201720646260648 chi2, rank, singular values, rcond (array([0.00277866]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_18mm_1%0_50um_3mm_1000mW_1_090deg0_R4 a (speed [cm/min]) 0.0 b 2.7256355914305064 chi2, rank, singular values, rcond (array([3.98722183e-05]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3100mHz_18mm_1%0_50um_3mm_1000mW_1_090deg0_R5 a (speed [cm/min]) -0.01 b 3.3947387297186395 chi2, rank, singular values, rcond (array([0.00357369]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3900mHz_06mm_1%0_90um_1mm_0500mW_0_030deg0_L1 a (speed [cm/min]) 0.0 b 0.9117873949602571 chi2, rank, singular values, rcond (array([0.00251804]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3900mHz_06mm_1%0_90um_1mm_0500mW_0_030deg0_L2 a (speed [cm/min]) 0.0 b 0.630177015507004 chi2, rank, singular values, rcond (array([0.00285077]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3900mHz_06mm_1%0_90um_1mm_0500mW_0_030deg0_L3 a (speed [cm/min]) 0.0 b 0.9299212285328673 chi2, rank, singular values, rcond (array([0.00193373]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3900mHz_06mm_1%0_90um_1mm_0500mW_0_030deg0_L4 a (speed [cm/min]) -0.0 b 1.5586083645972921 chi2, rank, singular values, rcond (array([5.3144222e-05]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3900mHz_06mm_1%0_90um_1mm_0500mW_0_030deg0_L5 a (speed [cm/min]) 0.0 b 1.426984166563622 chi2, rank, singular values, rcond (array([0.00074314]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
230509_3900mHz_06mm_1%0_90um_1mm_0500mW_0_030deg0_R1 a (speed [cm/min]) -0.01 b 1.8092791286499137 chi2, rank, singular values, rcond (array([0.00076583]), 2, array([1.38475035, 0.28716977]), 1.865174681370263e-13)
