genetic algorithm;0.25;01;True;roulette;0.0;0.0;2.933778563860349;2.8418221225501528;3.205776703620318;3.3687260492769777;3.3873901815019583;0.0;0.0;0.0;0.0;0.0;1.773945953042466;2.0094046927436517;2.569856147810772;2.7578992156581394;2.952732664995759;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;0.1;3.3492191911811013;3.102413247230934;3.2663063630819873;3.2663063630819873;3.2663063630819873;0.0;0.0;0.0;0.0;0.0;1.4774091285137627;1.699161247000672;2.339005450405966;2.8649504939427795;2.705046333549316;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;0.2;2.5414447053898495;3.070841831126676;3.4743708905750013;3.4577655859299656;3.4815194735406862;0.0;0.0;0.0;0.0;0.0;1.7445523674535426;1.8091234605626023;2.1902344412361483;2.727632140263962;3.318796029247085;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;0.3;2.2703766128255634;2.3033779520162687;2.733948910527501;2.8246339904090423;3.3087341505832866;0.0;0.0;0.0;0.0;0.0;1.3757879867085572;1.629571579052266;1.9540925347586695;2.3374860926182035;2.6601773887794726;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;0.4;3.3583769171328783;3.4315006347270183;3.447907234754595;3.4696650180682713;3.4613104301126674;0.0;0.0;0.0;0.0;0.0;2.4162628380467766;2.8714098483010333;3.0713185937645795;3.2122218517247365;3.2890048790982647;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;0.5;3.155983863814971;3.352357631282806;3.3749192024501498;3.33431987847477;3.3580737660854902;0.0;0.0;0.0;0.0;0.0;1.7808413889625039;2.703151141459138;2.9167902849485077;3.2161901785748777;3.1556612250490015;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;0.6;2.375914800792212;2.458952687246973;3.449582276155443;3.5287619015245113;3.5287619015245113;0.0;0.0;0.0;0.0;0.0;1.3955411312368926;1.3447543950538414;2.247971910359419;2.5601288054138402;3.176961876308575;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;0.7;2.277535290538071;2.2158520302846787;3.4696650180682713;3.073211279648646;3.460684050695723;0.0;0.0;0.0;0.0;0.0;1.7781971848622558;1.9024356969633918;2.170599573415929;2.3760452010041107;2.6278756766730447;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;0.8;2.5939882748761094;3.2884651529974507;3.4984790535535084;3.5373223548791994;3.533856674370397;0.0;0.0;0.0;0.0;0.0;2.095955288541492;2.3537000339164704;2.766939161049933;3.255009434055998;3.354534948103281;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;0.9;3.290223580930088;3.0159696418346695;3.2958684006760066;3.491389444401416;3.5122954263149593;0.0;0.0;0.0;0.0;0.0;1.9022491069959755;2.350030088272541;2.4371445798215885;2.978082081330392;3.1732018346423176;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;1.0;2.737878488518771;2.5398391464937613;3.464760887189023;3.209352585416129;3.2072439579068317;0.0;0.0;0.0;0.0;0.0;1.4658587502441176;1.913800760935591;2.287852822722272;2.4795786450322836;2.7700791170332915;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;1.1;3.2077043816950117;3.3552848796945764;3.4218670511124096;3.293678667343186;3.48772085556948;0.0;0.0;0.0;0.0;0.0;2.100375479706163;1.9935800015826852;2.293599862119644;2.851296109474312;3.073921966129495;0.0;0.0;0.0;0.0;0.0
genetic algorithm;0.25;01;True;roulette;0.0;1.2;3.0203031417731356;3.0410890498629652;3.532939773184688;3.438250399130222;3.5239244283364854;0.0;0.0;0.0;0.0;0.0;1.726232759262621;2.2131132654816783;2.5036184805911414;2.85307362283297;3.0959718638711586;0.0;0.0;0.0;0.0;0.0
